,Time,Hip/Shoulder Separation,Shoulder Abduction,Shoulder Horizontal Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Arm Angular Velocity
760,760,-10.793240408772157,46.42578761677872,85.55862116182718,149.2732341137458,30.57106756553939,-33.138129926425755,13.361637151591063,-13.624617833988736,52.89050585506243,249.12665279473416,-390.6603556913762
761,761,-11.006717904345777,46.18840414924681,85.01680598422647,148.87855103984225,30.529615779755854,-33.35502404837852,13.449995255761426,-13.679801351575176,53.45849683836413,250.5528038887283,-397.5613093902868
762,762,-11.221452559163767,45.951662003273796,84.47487255638637,148.47717966881459,30.485484134353236,-33.570475650903326,13.536390847143934,-13.733869640590935,54.10469316124493,251.99159495487848,-404.00582899177306
763,763,-11.437361576249474,45.71561923850592,83.9330452565373,148.0695964003177,30.438642201819665,-33.78441198871292,13.620766570358247,-13.786806421108787,54.82881695486524,253.43901204611063,-409.97365908464496
764,764,-11.654359638975455,45.480331678084575,83.3915472240443,147.6562907427556,30.38906217434273,-33.99676140430189,13.703069300790812,-13.838594610384344,55.63054325342479,254.89097141951103,-415.44654606053336
765,765,-11.872357548443084,45.24585070363761,82.85059888464444,147.23776173275982,30.3367193690193,-34.20745257867775,13.78324987598685,-13.88921689674043,56.509498378850246,256.3434252216489,-420.4085483022879
766,766,-12.091254945642872,45.012214927198876,82.31041286187771,146.81453577713435,30.28159808420994,-34.41641516344184,13.861270518457905,-13.938655312291216,57.46516866779864,257.7924290370855,-424.8503688747994
767,767,-12.310949439423057,44.779460632297884,81.77120026001724,146.38714420654168,30.223684286954978,-34.62357899986798,13.937095620410286,-13.98689175666009,58.49701393692307,259.2340600270377,-428.7639593197208
768,768,-12.531336374525473,44.54762131434576,81.23316468649779,145.95612030612634,30.16296776336461,-34.82887490237012,14.010697680284212,-14.033907216227284,59.60440379650613,260.6645808368054,-432.14493209414275
769,769,-12.752307586327158,44.316726147170044,80.69649812865394,145.52200039047952,30.09944421910729,-35.032235193729434,14.082061761182487,-14.079681261846211,60.786568036956666,262.0805416120182,-434.9945740740874
