,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
255,255,6.5654610662391875,22.48458708140666,22.663760504770295,20.91062395333017,12.101520010388398,17.056720330608808,168.56512591441592,9.530186085126296,6.073528645809125,150.98946453562945,155.3650841295753,242.9543661328524,388.1444529995528
256,256,6.584419811117202,22.282290754604364,22.27590601350549,20.8092512612082,12.053362728159472,16.851365885489134,175.88921623361253,9.596259706193749,5.978007321624503,150.57995190207774,158.0674127491375,245.85211724040474,391.4372228305894
257,257,6.6067655521660535,22.0803703750441,21.896434971490663,20.707826412982662,12.003777914615116,16.63629952945511,183.51277866504321,9.665830691727521,5.882503452295165,150.02465654086038,160.66493350772927,248.49817990442656,394.2221747762536
258,258,6.632197139816011,21.8793227562207,21.526991501835823,20.60670008245081,11.953234796227429,16.412615468619094,191.26681077186456,9.738594094456849,5.7874833006863415,149.3442028570331,163.15255668465133,250.87633170186453,396.4521459883041
259,259,6.660388303748754,21.679561884738728,21.16925003881737,20.506227596449442,11.90224542779,16.181711050318313,198.96238905895544,9.814225703485102,5.693469058257265,148.5600549885556,165.52653493103608,252.97389074190758,398.0853925990199
260,260,6.691015998140709,21.48140659953348,20.824913116971267,20.40676480430625,11.85134033153202,15.94528103069879,206.3965181838454,9.892373834254352,5.6009827033287864,147.69437748200167,167.78480344941119,254.78185143144833,399.08913775328625
261,261,6.723734693166813,21.285074237673868,20.495674949424835,20.308696920328174,11.801055749122883,15.705290312111094,213.35842622278489,9.97267560815182,5.510614700755732,146.76982359733842,169.92700162946747,256.29516834735136,399.44147582483686
262,262,6.758186267943129,21.090673912352976,20.183198539914727,20.212440670206117,11.751920038336447,15.463934314978314,219.63522040075725,10.054751258333443,5.423032601407763,145.8093213181408,171.95461929171108,257.5134063937332,399.1335781585349
263,263,6.794060066239159,20.898197781134392,19.889096141801645,20.1184150480269,11.704432693813695,15.223559759253817,225.02199957417625,10.13816748915651,5.3389461106207605,144.835926368376,173.87155673936493,258.4410354192367,398.17364719556514
264,264,6.831056182802927,20.707525285574437,19.6148895638407,20.0270449773502,11.659060004818603,14.986626688612517,229.32893094069726,10.22249638559218,5.259108255052827,143.8725286369869,175.6841825301401,259.08801283964146,396.58772508640885
265,265,6.8688839901580865,20.518429615351074,19.361990888825037,19.93876766278549,11.616226705928595,14.755633099630431,232.38841529103073,10.307322854256183,5.184316328095341,142.941499489177,177.40148975156487,259.47015039316835,394.42100420517477
266,266,6.907299910087867,20.33058973382452,19.131693114999273,19.85404349539034,11.576302162018328,14.532971121989432,234.0674967013387,10.392202479945857,5.1154172520890535,142.06452999166854,179.03560935551752,259.6088482568715,391.74028120972537
267,267,6.946111087162055,20.143578451060325,18.925142276737184,19.77332663982677,11.539589551146557,14.32086164423054,234.27285567040906,10.476671864650852,5.053293885179894,141.26219171565293,180.60153727485476,259.5310452030746,388.63203161389686
268,268,6.98517995067813,19.956875125986937,18.743333707186434,19.697051094456086,11.506319206116277,14.121275730880084,232.9569195264254,10.56025937704446,4.998852098301674,140.55353381079985,182.11694770292183,259.26846684289865,385.201034552407
269,269,7.02443978298142,19.76991141363059,18.587120708384234,19.625628428341624,11.476647583749612,13.935822938659916,230.12851267457407,10.642505641984389,4.953004336845938,139.95598946474217,183.60220431922818,258.85633050794087,381.5689120212916
270,270,7.063887382953742,19.582080514214738,18.457202941886223,19.559431987895657,11.450667789814888,13.765694649867953,225.85241599134923,10.722942892141138,4.916646332875197,139.48490798523343,185.07937610495378,258.33226213314737,377.86819174577886
271,271,7.103587159691345,19.392748523660043,18.35414238226287,19.498783393373426,11.428402699764616,13.611634562779875,220.25092635835813,10.801095919650205,4.890638025715769,139.15330547246543,186.57144276974958,257.73441335224993,374.23703167633755
