,Time,Hip/Shoulder Separation,Elbow Flexion,Shoulder External Rotaion,Shoulder Horizontal Abduction,Shoulder Abduction,Lead Leg Knee Flexion,Lead Leg Knee Extension Angular Velocity,Trunk Forward Tilt,Trunk Lateral Tilt,Pelvis Angular Velocity,Torso Angular Velocity,Elbow Angular Velocity,Shoulder Angular Velocity
74,74,18.77318,71.050708,-13.107202,31.817964000000003,74.474204,33.794366,-216.51051999999999,20.304848,-13.231026,143.41064599999999,22.947838,-406.891898,-209.73202
75,75,19.544821999999996,73.31419399999999,-12.088472,32.68935199999999,75.80622799999998,35.03089599999999,-228.36279999999996,19.544897999999996,-13.075099999999997,160.97845799999996,35.56567599999999,-407.79068999999987,-232.65885199999994
76,76,20.355660000000004,75.57816600000002,-10.902744000000002,33.556748000000006,77.07801200000002,36.32952400000001,-238.76598800000008,18.724336000000005,-12.935012000000004,181.65659600000006,50.717656000000005,-406.91690400000005,-259.549206
77,77,21.210544,77.830506,-9.530516,34.424726,78.27845,37.681226,-247.43941000000004,17.838,-12.811176,205.465138,68.6791,-403.355266,-290.34709000000004
78,78,22.112648,80.053156,-7.951412,35.293588,79.39840600000001,39.076313999999996,-254.450396,16.879426,-12.703694,232.131796,89.69210200000002,-395.934548,-324.886554
79,79,23.061692000000004,82.22132000000002,-6.144782,36.159204,80.43083200000001,40.506432000000004,-260.16629800000004,15.841430000000003,-12.612000000000002,261.07367600000003,113.922944,-383.493248,-362.954478
80,80,24.052212,84.30446,-4.090792,37.013776,81.370512,41.96559,-264.969434,14.716968,-12.534234000000001,291.45068200000003,141.42126399999998,-365.2008,-404.27132
81,81,25.072596000000004,86.26897600000002,-1.772244,37.84734,82.21377600000001,43.44899,-268.76319200000006,13.500038000000002,-12.466452000000002,322.28537800000004,172.092442,-340.83752400000003,-448.39014800000007
82,82,26.105021999999998,88.082088,0.8232600000000001,38.649478,82.958434,44.948775999999995,-270.42758200000003,12.186358,-12.401918,352.617322,205.691852,-310.941918,-494.572368
83,83,27.126315999999996,89.71615200000001,3.701024,39.410385999999995,83.603918,46.447218,-267.491256,10.773933999999999,-12.330511999999999,381.643372,241.84438600000001,-276.77738,-541.7264
84,84,28.109886000000007,91.15217000000001,6.857834000000001,40.12106200000001,84.15168600000001,47.909246,-256.30765,9.263104,-12.238500000000002,408.79926000000006,280.08621400000004,-240.13109600000004,-588.4784800000001
85,85,29.027684,92.381934,10.281886,40.772473999999995,84.605234,49.277795999999995,-232.907892,7.656594,-12.108851999999999,433.760956,319.920412,-203.00870199999997,-633.389546
86,86,29.852230000000006,93.40828200000001,13.954538000000003,41.354336,84.96973800000002,50.475776,-194.45405400000004,5.959596,-11.921880000000002,456.37831600000004,360.87480800000003,-167.31473800000003,-675.2653880000001
87,87,30.558132,94.24385000000001,17.853638,41.853794,85.250936,51.41695,-140.908326,4.180204,-11.656358,476.583076,402.550768,-134.611438,-713.45913
88,88,31.122918,94.908678,21.957736,42.25445,85.453766,52.02559,-76.295686,2.33031,-11.290778,494.323884,444.654248,-106.02378800000001,-748.0559639999999
