Time,Hip/Shoulder Separation,Shoulder Horizontal Abduction,Shoulder Abduction,Elbow Flexion,Torso Lateral Tilt,Torso Forward Tilt,Pelvis Lateral Tilt,Pelvis Forward Tilt,Hand Angular Velocity,Arm Angular Velocity,Torso Angular Velocity,Pelvis Angular Velocity,Total Force X,Total Force Y,Total Force Z,Front Force Y,Front Force Z,Back Force Y,Back Force Z,Front Torque,Back Torque
87,3.936598901,23.92832276,45.95002824,140.7606065,-9.308175217,20.13744662,4.525820662,7.777191789,8.543749999,-30.221875,-33.71875,-38.58125,17.60623169,81.28804016,755.6738281,18.77754211,83.41796875,-14.23855591,672.2558594,-0.05078433096574492,5.56619856144687
88,3.941342013,23.96974556,45.96565527,140.78510827,-9.308190466,20.17056628,4.521025253,7.781700157,8.357812499,-30.11875,-34.21875,-38.36875,18.64468384,81.28701782,755.9355469,18.78991699,83.70117188,-14.70297241,672.234375,-0.04888754475007096,5.522691335321222
89,3.946085124,24.01116835,45.9812823,140.80961003,-9.308205715,20.20368595,4.516229844,7.786208526,8.171875,-30.015625,-34.71875,-38.15625,19.0947876,81.31028748,755.6523438,18.79023743,84.0234375,-15.15026855,671.6289063,-0.04876943366719236,5.479644280485908
90,3.951282414,24.0531696,45.99721235,140.83474039,-9.307555825,20.23632381,4.512207397,7.790466047,8.10234375,-29.965625,-34.18125,-37.98125,19.0947876,81.31028748,755.6523438,18.79023743,84.0234375,-15.15026855,671.6289063,-0.050332149710188775,5.4370470949795475
91,3.956479704,24.09517085,46.0131424,140.85987076,-9.306905935,20.26896168,4.508184949,7.794723568,8.0328125,-29.915625,-33.64375,-37.80625,18.52438354,81.32081604,754.421875,18.7776947,83.09765625,-15.14569092,671.3242188,-0.053475417485402736,5.394886012376443
92,3.961676994,24.1371721,46.02907246,140.88500112,-9.306256044,20.30159954,4.504162502,7.798981089,7.96328125,-29.865625,-33.10625,-37.63125,18.96383667,81.30615234,754.3808594,18.77819824,82.76953125,-15.58428955,671.6113281,-0.058097145445649916,5.353143840573774
93,3.966874284,24.17917335,46.04500251,140.91013149,-9.305606154,20.33423741,4.500140054,7.80323861,7.89375,-29.815625,-32.56875,-37.45625,18.96212769,81.30233765,754.0761719,18.77819824,82.76953125,-15.58258057,671.3066406,-0.06409403017529257,5.311800025142198
94,3.972071574,24.2211746,46.06093257,140.93526185000002,-9.304956264,20.36687527,4.496117607,7.807496132,7.82421875,-29.765625,-32.03125,-37.28125,19.08285522,81.25875854,754.0527344,18.79058838,82.74414063,-15.13037109,671.3085938,-0.0713621485942407,5.270830738065064
95,3.977654556,24.2638997,46.0772076,140.96103509,-9.303637502,20.39905223,4.492908383,7.811533053,7.9171875,-29.796875,-31.971875,-37.39375,18.9513855,81.28947449,754.2109375,18.77818298,83.078125,-15.57080078,671.1328125,-0.07979753312694268,5.230208992276702
96,3.983237537,24.30662479,46.09348264,140.98680833,-9.302318741,20.43122918,4.48969916,7.815569975,8.01015625,-29.828125,-31.9125,-37.50625,18.95541382,81.29649353,753.7773438,18.77818298,83.078125,-15.5748291,670.6992188,-0.0892967251807552,5.18990478201841
97,3.988820518,24.34934989,46.10975768,141.01258157,-9.30099998,20.46340614,4.486489937,7.819606897,8.103125,-29.859375,-31.853125,-37.61875,18.95233154,81.29444885,753.4707031,18.77818298,83.078125,-15.57174683,670.3925781,-0.09975730256136141,5.149885248666249
98,3.994403499,24.39207498,46.12603272,141.03835481,-9.299681218,20.49558309,4.483280713,7.823643818,8.19609375,-29.890625,-31.79375,-37.73125,18.95623779,81.92770386,752.5371094,18.77871704,82.44140625,-15.57589722,670.0957031,-0.1110783766941577,5.11011487138196
99,3.99998648,24.43480008,46.14230776,141.06412805,-9.298362457,20.52776005,4.48007149,7.82768074,8.289062501,-29.921875,-31.734375,-37.84375,18.95623779,81.92770386,752.5371094,18.77871704,82.44140625,-15.57589722,670.0957031,-0.12316105579359737,5.070555681721278
100,4.005905187,24.47838227,46.15895709,141.09052505,-9.296369516,20.55950433,4.477698736,7.831525129,8.490625001,-29.790625,-31.65625,-37.78125,19.49206543,82.74621582,752.6523438,17.95111084,82.4296875,-15.56729126,670.2226563,-0.13590887047712147,5.031167501160736
101,4.011823894,24.52196445,46.17560643,141.11692205,-9.294376576,20.59124862,4.475325982,7.835369519,8.692187501,-29.659375,-31.578125,-37.71875,19.48895264,82.74417114,752.3457031,17.95111084,82.4296875,-15.56417847,669.9160156,-0.1492281587532664,4.9919082002808555
102,4.017742601,24.56554664,46.19225577,141.14331906,-9.292383635,20.6229929,4.472953229,7.839213908,8.893750001,-29.528125,-31.5,-37.65625,20.05892944,82.7247467,753.0625,17.96348572,82.71289063,-15.56011963,670.3496094,-0.16302840785025027,4.952733978012686
103,4.023661308,24.60912883,46.2089051,141.16971605999998,-9.290390694,20.65473718,4.470580475,7.843058297,9.095312501,-29.396875,-31.421875,-37.59375,20.95758057,82.73783875,752.7265625,17.96363831,82.39257813,-16.44772339,670.3339844,-0.1772225510516685,4.913599658951383
104,4.029580015,24.65271102,46.22555444,141.19611306000002,-9.288397754,20.68648147,4.468207721,7.846902686,9.296875001,-29.265625,-31.34375,-37.53125,20.97485352,83.14599609,752.0859375,17.55343628,82.05664063,-16.44314575,670.0292969,-0.19172721854674238,4.87445900634906
105,4.035816408,24.69725524,46.24259575,141.22308042,-9.285725894,20.71782202,4.466680684,7.850580714,9.429687501,-29.375,-31.1625,-37.49375,20.90698242,84.15492249,752.8496094,17.1474762,82.38085938,-16.41604614,670.46875,-0.20646294213409033,4.835265048083467
106,4.0420528,24.74179945,46.25963706,141.25004777,-9.283054033,20.74916257,4.465153647,7.854258742,9.562500001,-29.484375,-30.98125,-37.45625,21.34283447,84.76515198,752.9804688,17.14781189,82.39257813,-16.85012817,670.5878906,-0.221354314300421,4.7959704126975415
107,4.048289193,24.78634367,46.27667837,141.27701513,-9.280382173,20.78050312,4.46362661,7.85793677,9.695312501,-29.59375,-30.8,-37.41875,21.20150757,84.75665283,753.4082031,17.13510132,82.09765625,-17.28460693,671.3105469,-0.2363301027206238,4.756527672551104
108,4.054525586,24.83088788,46.29371967,141.30398248,-9.277710313,20.81184367,4.462099573,7.861614797,9.828125001,-29.703125,-30.61875,-37.38125,22.21670532,84.77565002,754.0097656,17.14732361,82.70117188,-17.73681641,671.3085938,-0.25132332166959165,4.7168896912158536
109,4.060761979,24.8754321,46.31076098,141.33094984000002,-9.275038452,20.84318422,4.460572536,7.865292825,9.960937501,-29.8125,-30.43749999,-37.34375,21.76501465,84.74087524,755.0703125,17.14764404,83.0234375,-17.28225708,672.046875,-0.26627126226953884,4.677009972392155
110,4.067339009,24.92100538,46.3282021,141.35840111,-9.27168601,20.87414503,4.459888647,7.868827882,10.140625,-29.803125,-28.10312499,-37.3875,22.18087769,85.1725769,755.1933594,16.74185181,82.71679688,-17.72900391,672.4765625,-0.28111548394734515,4.636843007718505
111,4.07391604,24.96657866,46.34564321,141.38585239,-9.268333568,20.90510583,4.459204759,7.872362939,10.3203125,-29.79375,-25.76874999,-37.43125,22.17807007,85.17289734,754.8710938,16.74153137,82.39453125,-17.72900391,672.4765625,-0.29580176989522317,4.596344620856599
112,4.080493071,25.01215194,46.36308433,141.41330367,-9.264981126,20.93606663,4.45852087,7.875897996,10.5,-29.784375,-23.43437499,-37.475,22.63262939,85.5622406,755.2441406,16.33097839,82.04492188,-18.16345215,673.1992188,-0.31028004960071454,4.555472305238708
113,4.087070102,25.05772522,46.38052545,141.44075494,-9.261628684,20.96702743,4.457836981,7.879433053,10.6796875,-29.775,-21.09999999,-37.51875,22.06430054,84.52352905,755.3867188,16.75265503,81.76367188,-18.1824646,673.6230469,-0.3245042915592013,4.514185552937177
114,4.093647133,25.10329849,46.39796656,141.46820622,-9.258276242,20.99798823,4.457153092,7.88296811,10.859375,-29.765625,-18.765625,-37.5625,22.07354736,84.95050049,755.8203125,16.31860352,81.76367188,-18.17840576,674.0566406,-0.33843236911957536,4.472446172263551
115,4.100633344,25.14992196,46.41580776,141.49602548000001,-9.254245371,21.02858412,4.457299987,7.886377401,11.0453125,-29.815625,-17.8328125,-37.44375,22.51620483,84.98291016,757.5058594,16.31793213,82.41015625,-18.63287354,675.0957031,-0.35202590211571494,4.430218591847641
116,4.107619555,25.19654542,46.43364896,141.52384474000002,-9.250214501,21.05918001,4.457446882,7.889786692,11.23125,-29.865625,-16.9,-37.325,21.3366394,85.38658142,758.5917969,15.911026,82.75976563,-18.63049316,675.8320313,-0.36525007662248515,4.387470148981739
117,4.114605767,25.24316889,46.45149016,141.55166400000002,-9.24618363,21.08977589,4.457593777,7.893195983,11.4171875,-29.915625,-15.9671875,-37.20625,21.95843506,84.96101379,758.6621094,16.32954407,82.3984375,-18.62643433,676.2636719,-0.3780734450228898,4.344171359918573
118,4.121591978,25.28979235,46.46933136,141.57948326000002,-9.242152759,21.12037178,4.457740672,7.896605273,11.603125,-29.965625,-15.034375,-37.0875,22.39190674,84.93978882,759.0761719,16.32955933,82.08984375,-19.06091309,676.9863281,-0.39046770870195774,4.30029616967106
119,4.128578189,25.33641582,46.48717255,141.60730252,-9.238121888,21.15096767,4.457887568,7.900014564,11.7890625,-30.015625,-14.10156251,-36.96875,22.95272827,84.95716858,759.0546875,16.31776428,81.76757813,-19.06121826,677.2871094,-0.40240748599884085,4.25582217878561
120,4.136064991,25.38408857,46.50539674,141.63534802,-9.233412244,21.18120321,4.458845712,7.903310803,11.925,-30.146875,-16.63437501,-36.79375,22.37973022,84.96955872,759.0820313,16.30537415,81.79492188,-19.06121826,677.2871094,-0.41387006834109186,4.210730844584583
121,4.143551793,25.43176132,46.52362092,141.66339351,-9.2287026,21.21143875,4.459803856,7.906607041,12.0609375,-30.278125,-19.16718751,-36.61875,23.25680542,85.76773071,759.7832031,15.51339722,82.078125,-19.94473267,677.7050781,-0.4248351677003731,4.165007654469634
122,4.151038594,25.47943408,46.5418451,141.691439,-9.223992956,21.24167429,4.460762,7.909903279,12.196875,-30.409375,-21.70000001,-36.44375,23.2121582,86.17399597,759.4746094,15.10713196,81.76953125,-19.94473267,677.7050781,-0.4352846587964125,4.118642269021578
123,4.158525396,25.52710683,46.56006928,141.71948449,-9.219283312,21.27190983,4.461720145,7.913199518,12.3328125,-30.540625,-24.23281251,-36.26875,23.20809937,86.16694641,759.9082031,15.10713196,81.76953125,-19.94067383,678.1386719,-0.4452023199178501,4.071628632834572
124,4.166012198,25.57477959,46.57829346,141.74752998,-9.214573668,21.30214536,4.462678289,7.916495756,12.46875,-30.671875,-26.765625,-36.09375,23.70465088,85.13044739,759.2382813,15.51359558,81.42773438,-20.39456177,677.8105469,-0.45457357663756215,4.023965051306847
125,4.174085158,25.62351492,46.59684996,141.77563989,-9.209167136,21.33201953,4.46442257,7.919686781,12.5578125,-30.628125,-27.0125,-35.9875,24.099823,86.17539978,758.6328125,15.10780334,81.12109375,-20.82058716,677.5117188,-0.4633852527943374,3.9756542319731762
126,4.182158119,25.67225025,46.61540645,141.8037498,-9.203760604,21.36189369,4.466166851,7.922877806,12.646875,-30.584375,-27.259375,-35.88125,24.5581665,86.56767273,758.5898438,14.69758606,81.09375,-21.25598145,677.4960938,-0.4716253328198676,3.9267032893622464
127,4.190231079,25.72098558,46.63396295,141.83185971,-9.198354071,21.39176786,4.467911131,7.926068831,12.7359375,-30.540625,-27.50625,-35.775,24.57632446,85.95109558,759.34375,14.69706726,81.421875,-21.27496338,677.921875,-0.47928273896571455,3.877123712758242
128,4.19830404,25.76972091,46.65251945,141.85996962000002,-9.192947539,21.42164202,4.469655412,7.929259855,12.825,-30.496875,-27.753125,-35.66875,24.59564209,85.94828796,758.3808594,14.69786072,80.765625,-21.27038574,677.6152344,-0.48634712640561356,3.826931296658928
129,4.206377001,25.81845623,46.67107594,141.88807953,-9.187541007,21.45151619,4.471399693,7.93245088,12.9140625,-30.453125,-28.0,-35.5625,24.55099487,86.35456848,758.0722656,14.2915802,80.45703125,-21.27038574,677.6152344,-0.49280869863701304,3.7761460341783866
130,4.215113298,25.8682807,46.68988192,141.91607741,-9.18139906,21.48102329,4.473901332,7.935538043,12.9625,-30.678125,-27.790625,-35.24375,25.70162964,86.98396301,758.1679688,14.29267883,80.11328125,-21.27368164,678.0546875,-0.4986580450928954,3.724791974097512
131,4.223849595,25.91810516,46.70868789,141.9440753,-9.175257114,21.51053038,4.47640297,7.938625206,13.0109375,-30.903125,-27.58125,-34.925,25.0871582,86.76203918,756.9394531,13.87498474,79.19726563,-21.26321411,677.7421875,-0.5038860023647677,3.672897042641801
132,4.232585893,25.96792962,46.72749386,141.97207319,-9.169115168,21.54003748,4.478904608,7.941712369,13.059375,-31.128125,-27.371875,-34.60625,24.52380371,86.75056458,756.9375,13.88645935,79.1953125,-21.26321411,677.7421875,-0.5084835398754503,3.620492831341509
133,4.24132219,26.01775408,46.74629983,142.00007108,-9.162973221,21.56954458,4.481406247,7.944799531,13.1078125,-31.353125,-27.1625,-34.2875,24.53811646,87.15168762,757.0390625,13.47624207,79.16796875,-21.25457764,677.8710938,-0.5124416702032285,3.5676143525584973
134,4.250058487,26.06757855,46.76510581,142.02806895999998,-9.156831275,21.59905168,4.483907885,7.947886694,13.15625,-31.578125,-26.953125,-33.96875,24.98184204,87.79678345,757.0449219,13.45254517,79.18554688,-21.69592285,677.859375,-0.5157513835646318,3.51429976454932
135,4.259527432,26.11852872,46.78405524,142.05576983,-9.149897926,21.62818489,4.487136646,7.950867711,13.184375,-31.7125,-27.475,-33.73125,24.99310303,87.80397034,755.6601563,13.45237732,78.234375,-21.69998169,677.4257813,-0.5184036052612406,3.460590068357329
136,4.268996376,26.16947889,46.80300467,142.08347069,-9.142964577,21.6573181,4.490365407,7.953848728,13.2125,-31.846875,-27.996875,-33.49375,24.44204712,87.78686523,755.75,13.46447754,77.5859375,-21.70050049,678.1640625,-0.5203891743248104,3.4065287793557517
137,4.27846532,26.22042907,46.8219541,142.11117155,-9.136031228,21.6864513,4.493594167,7.956829745,13.240625,-31.98125,-28.51875,-33.25625,24.44168091,87.99093628,755.4257813,12.64834595,77.57421875,-21.71899414,677.8515625,-0.5216988413664244,3.352161576760628
138,4.287934264,26.27137924,46.84090353,142.13887241999998,-9.129097879,21.71558451,4.496822928,7.959810762,13.26875,-32.115625,-29.040625,-33.01875,24.42974854,87.58059692,755.1328125,13.0586853,77.28125,-21.71899414,677.8515625,-0.5223232838222414,3.297535934781488
139,4.297403209,26.32232941,46.85985296,142.16657328,-9.12216453,21.74471772,4.500051689,7.962791779,13.296875,-32.25,-29.56249999,-32.78125,24.46279907,87.98631287,754.1523438,12.64915466,76.60546875,-21.71728516,677.546875,-0.5222531371873449,3.2427007392578586
140,4.30766687,26.37444558,46.87882876,142.19378968,-9.114372526,21.77347256,4.503976806,7.965660377,13.2828125,-32.46875,-27.88749999,-32.571875,24.41043091,87.98605347,754.1640625,12.65319824,76.31445313,-21.72045898,677.8496094,-0.5214790411458518,3.1877058936678013
141,4.317930532,26.42656175,46.89780457,142.22100608,-9.106580523,21.8022274,4.507901923,7.968528976,13.26875,-32.6875,-26.21249999,-32.3625,24.4414978,89.03330994,753.8125,12.24351501,75.95898438,-21.7277832,677.8535156,-0.519991699602343,3.132601918327212
142,4.328194194,26.47867792,46.91678037,142.24822248,-9.098788519,21.83098224,4.51182704,7.971397574,13.2546875,-32.90625,-24.53749999,-32.153125,24.43978882,88.39408875,753.5097656,12.2431488,75.96679688,-21.71588135,677.5429688,-0.5177819535194835,3.0774395464775965
143,4.338457855,26.53079409,46.93575618,142.27543888,-9.090996516,21.85973708,4.515752157,7.974266172,13.240625,-33.125,-22.86249999,-31.94375,24.43493652,88.19308472,752.8632813,11.83789063,75.02539063,-21.74203491,677.8378906,-0.5148408652248738,3.0222693208298157
144,4.348721517,26.58291026,46.95473199,142.30265528,-9.083204512,21.88849191,4.519677273,7.977134771,13.2265625,-33.34375,-21.1875,-31.734375,24.42092896,88.80282593,751.9003906,11.8381958,74.0546875,-21.71902466,677.8457031,-0.511159812507248,2.96714119400938
145,4.359840685,26.63621986,46.97362262,142.32920327,-9.074486434,21.91686571,4.524268155,7.979880225,13.196875,-33.58125,-21.64375,-31.296875,24.04467773,89.40246582,751.6738281,11.83410645,73.69140625,-21.26696777,677.9824219,-0.5067305904114582,2.9121041362577746
146,4.370959854,26.68952946,46.99251325,142.35575126,-9.065768356,21.94523952,4.528859037,7.98262568,13.1671875,-33.81875,-22.1,-30.859375,24.15734863,89.23458862,750.6132813,11.41690063,73.05859375,-20.86013794,677.5546875,-0.5015455181936096,2.8572057537200197
147,4.382079022,26.74283906,47.01140388,142.38229925000002,-9.057050278,21.97361332,4.533449919,7.985371135,13.1375,-34.05625,-22.55625,-30.421875,24.17153931,89.23822021,750.5957031,11.41705322,72.73828125,-20.86328125,677.8574219,-0.49559754848242116,2.8024919206802896
148,4.39319819,26.79614866,47.03029451,142.40884724,-9.048332199,22.00198712,4.5380408,7.988116589,13.1078125,-34.29375,-23.0125,-29.984375,23.6159668,89.21908569,750.3808594,11.4291687,72.08984375,-20.85922241,678.2910156,-0.48888037545463475,2.74800642909801
149,4.404317358,26.84945826,47.04918514,142.43539522999998,-9.039614121,22.03036092,4.542631682,7.990862044,13.078125,-34.53125,-23.46875,-29.546875,23.5718689,89.64956665,750.109375,10.99868774,71.81835938,-20.85922241,678.2910156,-0.48138853889582983,2.693790658633593
150,4.416341078,26.9039799,47.06788923,142.46109993,-9.029905224,22.05835419,4.547859166,7.993473004,13.078125,-34.525,-23.525,-29.378125,23.57391357,89.65640259,749.0253906,10.99887085,71.16796875,-20.86328125,677.8574219,-0.4731175213651563,2.639883270021421
151,4.428364797,26.95850154,47.08659332,142.48680462,-9.020196327,22.08634746,4.553086651,7.996083965,13.078125,-34.51875,-23.58125,-29.209375,23.02709961,89.6394043,748.8164063,11.01062012,70.52734375,-20.8578186,678.2890625,-0.46406383621092934,2.5863199242470745
152,4.440388516,27.01302318,47.10529741,142.51250930999998,-9.010487429,22.11434073,4.558314135,7.998694925,13.078125,-34.5125,-23.6375,-29.040625,23.02435303,91.08540344,748.9003906,10.19511414,70.17578125,-20.8611145,678.7246094,-0.45422510485555456,2.5331330296322356
153,4.452412235,27.06754482,47.1240015,142.53821401,-9.000778532,22.142334,4.56354162,8.001305886,13.078125,-34.50625,-23.69375,-28.871875,23.58444214,91.02999878,748.8378906,10.20718384,69.51757813,-20.85205078,679.3203125,-0.4436001225746488,2.480351518666714
154,4.464435954,27.12206646,47.14270559,142.5639187,-8.991069634,22.17032728,4.568769104,8.003916846,13.078125,-34.5,-23.75,-28.703125,23.48321533,90.442276,747.4589844,10.19560242,68.57617188,-21.30093384,678.8828125,-0.43218891281557564,2.428000656198984
155,4.47740065,27.17780597,47.16113822,142.58861951,-8.980311378,22.1979449,4.574606079,8.006380731,13.1140625,-34.8125,-23.80625,-28.515625,23.45507813,91.48364258,746.8535156,9.789794922,68.27148438,-21.30368042,678.5820313,-0.41999277074343533,2.376101880305085
156,4.490365346,27.23354548,47.17957085,142.61332033,-8.969553122,22.22556253,4.580443053,8.008844616,13.15,-35.125,-23.8625,-28.328125,23.46612549,91.48348999,746.5332031,9.78994751,67.95117188,-21.30368042,678.5820313,-0.40701429709214637,2.3246726767622095
157,4.503330042,27.28928499,47.19800348,142.63802114,-8.958794865,22.25318015,4.586280028,8.011308501,13.1859375,-35.4375,-23.91875,-28.140625,22.98144531,91.85430908,745.9238281,9.384124756,67.64648438,-20.849823,678.2773438,-0.3932574236241097,2.273726487625832
158,4.516294737,27.34502449,47.21643611,142.66272196,-8.948036609,22.28079778,4.592117002,8.013772386,13.221875,-35.75,-23.975,-27.953125,22.55606079,92.50778198,744.6542969,9.384124756,66.66210938,-20.41717529,677.9921875,-0.37872743168255457,2.2232726540239334
159,4.529259433,27.400764,47.23486875,142.68742277,-8.937278353,22.30841541,4.597953976,8.016236271,13.2578125,-36.0625,-24.03125,-27.765625,22.57110596,92.51464844,743.9023438,9.384277344,66.34375,-20.42123413,677.5585938,-0.36343096548055703,2.1733163929194657
160,4.543189882,27.45771208,47.25296523,142.71097856,-8.925419234,22.33566771,4.604376687,8.018540007,13.3203125,-36.1625,-24.046875,-27.321875,21.57867432,91.88220215,744.3242188,9.395904541,65.71484375,-19.98214722,678.609375,-0.34737604185924364,2.1238588071751017
161,4.557120331,27.51466015,47.27106171,142.73453434,-8.913560114,22.36292002,4.610799399,8.020843743,13.3828125,-36.2625,-24.0625,-26.878125,20.48709106,94.12954712,743.0019531,8.978210449,65.10742188,-19.49359131,677.8945313,-0.3305720582163465,2.074896927759175
162,4.57105078,27.57160822,47.28915819,142.75809012,-8.901700995,22.39017233,4.61722211,8.02314748,13.4453125,-36.3625,-24.078125,-26.434375,20.49642944,94.12557983,742.3769531,8.978363037,64.78710938,-19.49188232,677.5898438,-0.31302980012728615,2.0264237864691568
163,4.584981228,27.62855629,47.30725468,142.78164591,-8.889841876,22.41742464,4.623644821,8.025451216,13.5078125,-36.4625,-24.09375,-25.990625,20.54226685,94.15061951,740.7792969,8.97883606,63.49804688,-19.5177002,677.28125,-0.2947614498430907,1.978428517335445
164,4.598911677,27.68550437,47.32535116,142.80520169,-8.877982757,22.44467695,4.630067532,8.027754952,13.5703125,-36.5625,-24.109375,-25.546875,20.09298706,94.9810791,739.8359375,8.162536621,62.84375,-19.07913208,676.9921875,-0.2757805963929428,1.930896485051423
165,4.613824073,27.74363104,47.34307275,142.82749522,-8.864981117,22.471581,4.63705661,8.029888272,13.5625,-36.6125,-24.68125,-25.4375,20.09619141,94.98384094,738.7714844,8.163040161,62.515625,-19.08151245,676.2558594,-0.25610224754042143,1.8838094392598403
166,4.628736469,27.80175771,47.36079434,142.84978874,-8.851979478,22.49848505,4.644045688,8.032021592,13.5546875,-36.6625,-25.253125,-25.328125,19.10125732,95.6018219,737.8359375,8.151443481,61.57421875,-18.63668823,676.2617188,-0.23574284342881163,1.8371456940327873
167,4.643648865,27.85988439,47.37851593,142.87208227,-8.838977839,22.5253891,4.651034766,8.034154912,13.546875,-36.7125,-25.825,-25.21875,19.25198364,95.61952209,736.0097656,8.163650513,60.90625,-18.20623779,675.1035156,-0.21472027144685016,1.7908803321960984
168,4.658561262,27.91801106,47.39623753,142.8943758,-8.825976199,22.55229316,4.658023844,8.036288232,13.5390625,-36.7625,-26.396875,-25.109375,19.26019287,95.61968994,735.3671875,8.163482666,60.26367188,-18.20623779,675.1035156,-0.1930538816871683,1.7449854342269193
