	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d	C:\Users\kookmin\Desktop\lotte_export_c3d_all\Yuju_002.c3d
298	298.00000	1.18800	96.31968	110.28056	57.39934	-27.91265	-32.15607	-44.55297	33.20158	12.83760	-67.57235	-9.50167	-21.12081	-1.67644	-4.70154	56.72940	-51.53470	-62.65796	-73.09211	19.69025	217.72292	-20.15422	-38.51886	0.44158	0.76807	-0.71028	-0.54803	
299	299.00000	1.19200	96.17178	110.21833	58.01718	-28.49749	-32.56734	-44.79025	33.48125	13.92222	-67.73525	-9.67726	-21.19934	-1.80362	-5.32425	56.42919	-53.06461	-32.59451	-36.81108	25.80163	204.73045	-3.56125	-31.81568	0.44197	0.77746	-0.57563	-0.56022	
300	300.00000	1.19600	96.05931	109.97503	58.86525	-29.36324	-33.23715	-45.63902	34.15812	15.37851	-67.67263	-9.75872	-21.61923	-1.96265	-5.47407	7.82024	23.39271	10.49088	-14.30917	-47.64844	78.96532	1.52874	19.19976	0.44198	0.78640	-0.40331	-0.52843	
301	301.00000	1.20000	96.25720	110.10339	58.67531	-29.29856	-33.52203	-46.44969	34.10954	15.93187	-67.81232	-9.54625	-21.55019	-1.74185	-5.09728	21.65358	109.39595	49.23775	58.31522	-130.66350	-78.19185	-8.52331	33.48984	0.44190	0.79545	-0.12322	-0.45980	
302	302.00000	1.20400	96.45142	110.44812	58.74411	-29.35732	-34.17670	-46.86577	34.28732	15.76753	-67.81816	-9.50512	-21.43167	-1.81676	-4.69946	42.74969	139.19856	17.62310	99.68911	-158.61636	-112.42880	-7.57558	2.95201	0.44159	0.80465	0.11717	-0.40255	
303	303.00000	1.20800	96.39674	110.90771	58.80705	-30.11651	-34.90469	-47.87389	34.85882	16.20949	-67.92680	-9.51206	-21.73254	-1.56060	-4.16188	13.52815	79.15884	-52.55413	137.67336	-81.77550	-34.20985	-24.23041	9.51469	0.44138	0.81392	0.23964	-0.36882	
304	304.00000	1.21200	96.03098	111.54874	59.47018	-31.08301	-35.45900	-47.69088	35.27367	16.17286	-68.00531	-9.41105	-21.82239	-1.58193	-3.98872	-8.25085	7.82424	-48.47269	151.15411	5.44823	0.15153	10.87345	-3.63337	0.44120	0.82345	0.25016	-0.34245	
305	305.00000	1.21600	96.00842	112.11069	59.82213	-31.12990	-35.73120	-47.48215	34.91110	15.89032	-67.87912	-9.51505	-21.57495	-1.54594	-3.80528	-8.49419	-0.26200	14.50213	169.57977	42.97229	-18.77274	37.97335	-24.39064	0.44106	0.83244	0.22692	-0.28968	
306	306.00000	1.22000	96.14929	112.91125	60.05893	-31.32701	-35.61913	-46.94184	34.78534	15.40782	-67.79361	-9.58239	-21.47226	-1.52007	-3.73757	-5.90243	-42.99849	61.90961	139.61073	103.63578	15.10364	27.45229	-2.85236	0.44119	0.84137	0.14265	-0.23647	
307	307.00000	1.22400	96.50552	113.23125	60.71837	-31.38253	-35.66668	-46.88825	35.19246	15.52338	-67.68517	-9.53219	-21.63218	-1.54876	-3.90569	34.22856	-35.77239	60.26685	98.59288	117.34164	49.55432	14.23331	6.12921	0.44109	0.85019	-0.02025	-0.19921	
308	308.00000	1.22800	96.63147	113.69174	61.35327	-31.94999	-35.78461	-47.13034	35.44622	15.95823	-67.68024	-9.51856	-21.83300	-1.48316	-4.03510	68.38705	-1.04290	35.58336	42.07807	49.31519	85.35699	15.53881	-29.71519	0.44096	0.85905	-0.28012	-0.26370	
309	309.00000	1.23200	96.80602	113.56334	62.02930	-32.13348	-36.38413	-47.90710	35.95383	17.03463	-67.59844	-9.72412	-21.94320	-1.36570	-4.11879	73.29302	-22.03263	-6.82408	-47.04424	0.92941	135.74043	-1.67732	-38.21634	0.44095	0.86803	-0.56588	-0.38910	
310	310.00000	1.23600	96.57843	113.31435	62.81642	-32.71353	-37.01812	-48.29364	36.70602	17.98534	-67.74908	-9.76448	-21.87027	-1.43931	-4.53143	58.58589	-9.88806	-20.08973	-62.35818	-60.11499	130.01035	-17.46561	-37.95958	0.44121	0.87713	-0.62987	-0.45367	
311	311.00000	1.24000	96.64823	113.06396	63.22759	-33.60702	-37.87541	-49.42403	37.55587	19.28564	-67.77198	-9.98426	-22.23312	-1.53400	-4.38422	59.33263	29.47633	11.94297	-22.43918	-120.48433	74.29085	-17.06259	-46.88186	0.44142	0.88616	-0.52608	-0.50040	
312	312.00000	1.24400	96.67931	113.13326	63.11393	-34.04157	-38.23024	-49.71090	37.43532	19.70881	-67.87595	-10.12032	-22.01921	-1.52623	-4.39181	58.45489	27.01568	30.98856	-3.07692	-122.26100	4.76120	-28.82476	-14.76513	0.44134	0.89553	-0.36633	-0.55674	
313	313.00000	1.24800	96.89754	113.01971	62.93631	-34.27923	-38.61337	-50.02475	38.06208	19.80036	-67.93829	-10.13334	-22.02740	-1.56639	-4.26212	65.52863	14.54697	18.56403	-4.93162	-106.05888	64.54379	-14.31079	-2.57121	0.44114	0.90471	-0.33298	-0.57637	
314	314.00000	1.25200	96.82715	113.15852	63.13157	-34.90442	-39.09213	-50.35942	37.54850	20.73559	-67.93108	-10.21548	-22.15545	-1.60263	-4.32077	70.19875	28.49532	-17.86886	26.47625	-77.02959	187.79749	-27.59513	12.24743	0.44083	0.91381	-0.42689	-0.59273	
315	315.00000	1.25600	96.75448	113.23122	63.03026	-35.33551	-39.30592	-50.74829	37.46258	21.87623	-68.04394	-10.12213	-22.22409	-1.41530	-4.05934	62.04369	3.21515	4.11729	-33.97485	-69.22263	277.86148	-27.66113	-4.52227	0.44062	0.92308	-0.58572	-0.58039	
316	316.00000	1.26000	96.85924	112.88076	63.94665	-35.93535	-40.30843	-51.24995	38.62605	23.66192	-68.09799	-10.31516	-22.90985	-1.50464	-4.18479	65.54035	-15.22865	-5.89365	-52.72398	-31.99352	287.94614	19.17545	-46.37393	0.44091	0.93208	-0.71762	-0.57911	
317	317.00000	1.26400	96.71252	112.81016	64.00862	-35.93278	-40.35820	-51.09916	38.41698	24.45617	-67.99146	-10.48904	-22.52787	-1.43087	-4.18307	61.00945	10.78657	-62.70288	-48.89199	-14.83251	183.95918	17.73625	-56.91858	0.44115	0.94097	-0.68076	-0.60956	
318	318.00000	1.26800	96.36358	112.49398	64.23653	-36.81217	-40.66266	-51.67918	38.98011	25.46786	-68.05087	-10.73796	-22.65923	-1.48477	-4.12624	57.31750	38.24456	-81.91334	-73.55442	-89.55314	20.65063	-19.93496	-56.87350	0.44174	0.95002	-0.58062	-0.63209	
319	319.00000	1.27200	96.04002	112.21837	64.57447	-37.00190	-41.52580	-52.13883	39.76057	25.43149	-68.18467	-10.90976	-22.53574	-1.48045	-3.95530	69.20989	104.39919	-67.77509	-38.13723	-147.04851	-96.91207	-50.65667	-42.03047	0.44225	0.95906	-0.44428	-0.62322	
320	320.00000	1.27600	95.83102	112.19863	64.01923	-38.07904	-41.67096	-53.31211	40.32384	25.94393	-68.45312	-11.04547	-22.69092	-1.38063	-3.53920	50.23180	62.59558	-55.14595	7.00784	-80.61134	-49.27468	-58.26471	-37.70438	0.44258	0.96835	-0.33632	-0.60068	
321	321.00000	1.28000	95.59719	112.27483	64.07520	-39.34137	-41.77997	-53.59848	40.98078	26.14998	-68.65125	-11.18484	-22.82997	-1.67586	-3.54391	27.67638	28.64806	-36.97126	11.03207	-62.36962	6.73935	-53.14862	-37.70107	0.44303	0.97729	-0.39692	-0.58547	
322	322.00000	1.28400	95.54308	112.30640	63.87948	-40.26733	-42.05856	-54.21789	41.44437	26.68302	-68.90199	-11.32245	-22.95244	-1.70303	-3.30627	6.16819	79.68770	-15.52564	-20.34503	-125.60004	47.46701	-36.19714	-29.00282	0.44347	0.98611	-0.53397	-0.59654	
323	323.00000	1.28800	95.47948	112.12270	63.92821	-40.88423	-42.66943	-55.29065	41.63667	27.79717	-68.99724	-11.40448	-23.08710	-1.64909	-2.77848	-29.76777	41.82360	1.03026	-45.94768	-116.82676	104.96616	-8.24550	-24.77843	0.44397	0.99442	-0.58716	-0.60405	
324	324.00000	1.29200	95.55500	111.94236	64.56547	-40.90496	-43.50941	-55.62104	42.13993	28.57598	-69.05264	-11.52296	-23.11110	-1.44743	-2.53125	-18.56604	4.49794	23.77780	-19.41751	-82.06832	101.95670	-29.47622	-30.41300	0.44450	1.00242	-0.47849	-0.56019	
325	325.00000	1.29600	95.67216	111.96805	65.02706	-40.89783	-44.15748	-55.81245	42.40477	28.99991	-69.30126	-11.64958	-23.01878	-1.32799	-2.36871	-14.55708	-43.55109	37.99253	33.81411	-51.59631	103.96519	-47.59149	-28.17138	0.44484	1.01072	-0.27582	-0.49664	
326	326.00000	1.30000	95.85863	112.21485	66.08383	-40.95373	-45.06851	-55.38650	42.76623	29.23563	-69.49165	-11.73363	-23.15063	-1.49501	-2.50784	-21.46388	-64.94609	40.79201	127.21201	-37.23524	108.24388	-51.80049	3.44384	0.44511	1.01856	-0.02219	-0.45654	
327	327.00000	1.30400	96.00171	112.98225	66.53524	-40.85087	-45.59692	-54.78458	42.54821	29.10997	-69.78077	-11.59785	-22.97018	-1.57610	-2.50632	-16.49592	-14.16082	50.40862	165.74495	-82.48600	38.69236	-60.66200	22.44054	0.44502	1.02638	0.13366	-0.47557	
328	328.00000	1.30800	96.25812	113.54480	66.80993	-40.75486	-46.27680	-54.31352	43.07942	28.75598	-70.05395	-11.54348	-22.97557	-1.66632	-2.34963	-6.29111	8.59146	29.82333	177.41199	-93.92365	58.49164	-59.63778	15.92013	0.44514	1.03416	0.16336	-0.52292	
329	329.00000	1.31200	96.25124	114.39290	66.67920	-41.40087	-46.45790	-54.41595	43.23396	29.30778	-70.36650	-11.47881	-23.16773	-1.55709	-2.23914	-51.49632	-22.78030	0.26304	115.89270	-74.51904	117.70675	-55.67789	42.45136	0.44520	1.04210	-0.00967	-0.58288	
330	330.00000	1.31600	96.24628	114.47813	67.19061	-41.54030	-47.15770	-54.35155	43.70203	29.72395	-70.61243	-11.22885	-23.14471	-1.68787	-2.09065	-64.80509	-39.49381	-19.25111	43.51977	-38.26711	171.16478	-57.95399	43.34937	0.44581	1.04962	-0.22828	-0.56789	
331	331.00000	1.32000	96.11544	114.71019	67.21086	-42.40790	-47.16334	-54.75621	43.80001	30.92236	-70.91046	-11.16262	-23.19691	-1.68952	-2.04811	-49.40480	-24.60575	-22.44494	-20.77467	-1.00065	225.96989	-56.61217	39.80668	0.44630	1.05731	-0.38284	-0.48095	
332	332.00000	1.32400	96.06445	114.32339	67.76025	-42.94715	-47.58130	-55.46263	44.29820	32.33288	-71.08409	-10.93730	-23.31464	-1.61121	-1.80222	-86.94733	32.43407	-22.52453	-49.53968	-4.11008	172.88069	-60.64178	66.32951	0.44673	1.06447	-0.45907	-0.39054	
333	333.00000	1.32800	95.92886	114.30685	67.55086	-43.84146	-47.44799	-56.51202	44.28990	33.56239	-71.35313	-10.65460	-23.34334	-1.42585	-1.03642	-34.51554	-23.58235	2.06677	3.93340	31.05331	148.82729	-81.60246	31.77227	0.44714	1.07153	-0.37924	-0.37023	
334	334.00000	1.33200	96.09557	114.35748	68.46944	-44.23114	-47.84503	-56.33281	44.34214	34.14631	-71.66140	-10.70002	-23.22719	-1.81059	-1.65487	15.57425	-98.07199	6.92780	12.85530	58.40755	157.95825	-76.52987	-5.32458	0.44750	1.07866	-0.33532	-0.44458	
335	335.00000	1.33600	95.97914	114.39065	68.70110	-45.34662	-47.80469	-56.35849	45.31116	34.71942	-71.89236	-10.70418	-23.39837	-1.86283	-1.94315	-10.50429	65.03005	-21.24114	27.39041	-58.66636	82.18045	-72.52353	0.58241	0.44796	1.08522	-0.31679	-0.46780	
336	336.00000	1.34000	95.93413	114.61755	68.59203	-45.61452	-48.39581	-57.16127	45.54288	35.38654	-72.17670	-10.69703	-23.37867	-1.65439	-1.17839	-26.10969	98.15969	-38.97847	53.85100	-80.75008	98.93508	-52.74740	-5.77956	0.44843	1.09170	-0.30012	-0.50600	
337	337.00000	1.34400	95.66357	114.79150	68.80047	-46.73132	-48.52277	-57.26866	46.46309	36.14980	-72.27148	-10.74670	-23.74533	-1.53884	-1.04127	-74.61835	-17.06676	-46.29812	6.40964	-1.89961	156.03354	-32.16619	21.87098	0.44875	1.09743	-0.34508	-0.58406	
338	338.00000	1.34800	95.55421	114.67508	69.39983	-46.68023	-48.96541	-57.00199	46.75668	36.52303	-72.38666	-10.51584	-23.51167	-1.55358	-0.79628	-106.80987	-21.24914	-39.53555	-62.42600	-26.50750	104.97726	-9.25335	26.03154	0.44883	1.10281	-0.47788	-0.58382	
339	339.00000	1.35200	95.34943	114.27718	69.82458	-46.82122	-49.43657	-57.08254	47.50572	36.86177	-72.32422	-10.53616	-23.42918	-1.49330	-0.52325	-99.35919	-0.08451	-28.60586	-103.08883	-33.61840	69.41856	-5.22192	-4.38861	0.44905	1.10741	-0.50768	-0.48914	
340	340.00000	1.35600	95.33305	113.84796	70.18865	-47.36724	-49.77297	-57.79126	48.46645	37.60517	-72.41613	-10.55686	-23.73269	-1.39983	-0.14751	-110.58561	11.60783	8.40076	-81.10756	-58.84229	39.75092	-34.10991	-16.64797	0.44975	1.11226	-0.44303	-0.36162	
341	341.00000	1.36000	95.41566	113.62302	70.58266	-47.39597	-50.42308	-58.77232	48.61094	38.29798	-72.53280	-10.67814	-23.63345	-1.54313	0.33391	-102.48129	34.68859	33.06754	-74.73007	-96.68277	6.41879	-54.56227	-22.19969	0.45069	1.11722	-0.45478	-0.34510	
342	342.00000	1.36400	95.59682	113.25085	70.72236	-47.52356	-50.90777	-59.93311	48.81724	39.07223	-72.77327	-10.73626	-23.56657	-1.64301	0.79166	-71.56135	-1.72127	0.45435	-85.57820	-61.48989	42.51204	-101.88347	-24.63166	0.45163	1.12239	-0.55549	-0.43857	
343	343.00000	1.36800	95.41850	112.93798	71.26416	-48.19704	-51.37389	-60.33252	49.34147	39.66707	-73.19323	-10.87282	-23.66008	-1.79312	0.77547	-38.25587	-27.32370	-25.43806	-68.13451	-67.69518	86.55843	-152.94975	-9.60470	0.45227	1.12772	-0.62555	-0.51685	
344	344.00000	1.37200	95.40877	112.71293	72.04485	-48.36074	-52.33024	-60.73216	49.45187	40.28556	-73.75346	-10.81953	-23.65520	-1.98466	0.72462	-69.85289	-9.48616	3.12108	-122.84577	-73.83647	54.65659	-164.15631	33.35633	0.45248	1.13315	-0.71143	-0.54462	
345	345.00000	1.37600	95.43461	111.93107	72.18673	-48.76267	-52.57957	-60.77188	50.21809	40.39277	-74.24958	-10.61987	-23.58939	-2.06291	1.06784	-73.71278	-37.03177	-4.73657	-127.58081	18.18053	40.96014	-133.14645	27.67896	0.45246	1.13817	-0.60609	-0.51738	
346	346.00000	1.38000	95.37974	111.68490	72.20889	-49.91267	-52.29630	-60.43145	51.22581	40.42603	-74.71226	-10.60846	-23.91550	-2.14699	0.98122	-35.33503	-3.53117	-4.42994	-76.24314	48.89230	6.07492	-98.30516	4.88593	0.45232	1.14311	-0.43603	-0.47198	
347	347.00000	1.38400	95.39635	111.32156	71.69883	-50.56327	-51.87175	-60.65170	51.91163	40.36493	-75.13906	-10.58478	-23.97167	-1.89651	1.31623	-54.13524	98.90054	15.40708	-82.97224	-65.49925	-104.28243	-71.51744	7.01812	0.45254	1.14774	-0.47007	-0.44184	
348	348.00000	1.38800	95.48260	111.01953	71.48775	-50.58524	-52.35960	-61.10836	52.54656	40.00752	-75.54292	-10.55011	-23.97118	-1.80531	2.12163	-50.36155	47.44561	-1.91326	-67.00046	-108.45202	-50.27059	-102.90675	-0.68324	0.45281	1.15208	-0.47555	-0.44762	
349	349.00000	1.39200	95.38071	110.78117	71.87215	-51.06130	-52.84990	-61.26652	53.22966	40.33243	-76.11595	-10.58561	-24.12165	-2.02776	1.95940	-24.17085	-46.26403	-22.13026	-43.18181	-73.42354	73.32707	-176.03868	-13.88521	0.45277	1.15604	-0.42703	-0.43785	
350	350.00000	1.39600	95.30547	110.67598	72.34223	-51.52584	-53.48380	-61.35325	53.99226	40.74088	-76.66447	-10.66325	-24.33017	-2.32673	1.75591	4.99597	16.88945	-39.15286	5.61294	-93.94675	105.16534	-185.45636	-2.18159	0.45289	1.15936	-0.32213	-0.43254	
351	351.00000	1.40000	95.06852	110.83871	72.24501	-51.66279	-53.83347	-61.94060	53.86702	41.57224	-77.24129	-10.60249	-24.13625	-2.23033	1.86837	26.06958	11.98837	-60.38689	50.59922	-46.53666	176.97748	-148.90973	14.86486	0.45268	1.16286	-0.18713	-0.43290	
352	352.00000	1.40400	94.80293	111.08316	72.89634	-52.18695	-54.19819	-62.10448	53.81462	42.59794	-77.75906	-10.54904	-24.27929	-2.39778	1.57368	18.96384	-28.91687	-65.18941	64.78424	8.86033	225.67543	-107.69081	2.23921	0.45221	1.16611	-0.11343	-0.41955	
353	353.00000	1.40800	94.54951	111.36193	73.40104	-52.44694	-54.47213	-62.46697	53.30207	43.68956	-78.21305	-10.58795	-24.13345	-2.38318	1.52089	11.22839	-15.14891	-73.63702	25.28781	-18.60855	197.59982	-84.26042	-8.96635	0.45202	1.16914	-0.09993	-0.49541	
354	354.00000	1.41200	94.21358	111.26608	74.13132	-53.43829	-55.09630	-62.38547	54.45914	44.34735	-78.68433	-10.61388	-24.63631	-2.58661	1.46370	-6.89430	-44.18939	-75.87560	4.31977	-48.06958	162.15167	-94.31402	-8.53821	0.45182	1.17203	-0.09239	-0.62192	
355	355.00000	1.41600	93.94689	111.39478	74.98891	-53.97617	-55.80430	-61.90169	54.96566	44.65928	-79.16995	-10.63289	-24.71289	-2.70352	1.33034	16.81973	9.18485	-58.77393	34.49344	-118.44442	92.77761	-140.75142	-29.66271	0.45178	1.17459	-0.08647	-0.74439	
356	356.00000	1.42000	93.74079	111.54352	75.29844	-54.46912	-56.72944	-62.01965	55.50571	44.87973	-79.86036	-10.82738	-24.94324	-2.59983	1.45132	47.88758	8.05138	-83.64156	96.14397	-136.09332	75.79963	-186.72279	-42.91584	0.45170	1.17729	-0.07191	-0.83721	
357	357.00000	1.42400	93.27800	112.15123	76.10551	-54.53926	-57.54566	-61.89522	54.54071	45.26351	-80.58595	-10.96305	-24.66246	-2.75393	1.01280	37.67078	-36.20968	-120.58186	73.96165	-63.93074	127.09814	-194.17162	-31.40542	0.45198	1.17997	-0.15218	-0.81593	
358	358.00000	1.42800	92.80256	112.14589	76.09229	-55.57745	-57.70308	-61.98432	55.12207	45.87550	-81.29614	-11.06895	-25.05583	-2.75668	0.79205	44.62079	22.24026	-112.55659	-34.42528	-60.70228	130.82947	-187.84602	-11.07318	0.45260	1.18258	-0.27428	-0.68691	
359	359.00000	1.43200	92.38297	111.86811	75.72723	-56.25855	-57.81833	-62.37299	55.68385	46.58213	-82.02067	-11.04635	-25.18165	-2.79048	0.74841	62.45066	109.82807	-59.40628	-115.18105	-106.21220	92.54121	-172.38802	31.16910	0.45334	1.18525	-0.36040	-0.49625	
360	360.00000	1.43600	92.32517	111.22297	75.08241	-56.39359	-57.98934	-63.45009	56.07087	47.44195	-82.66460	-10.82736	-25.12994	-2.62512	1.08405	68.66505	158.51259	-18.73787	-146.72516	-119.16267	49.06418	-155.58604	64.50410	0.45351	1.18770	-0.37760	-0.30177	
361	361.00000	1.44000	92.23251	110.69245	74.60471	-56.68851	-58.15071	-64.15576	56.83691	47.97171	-83.27263	-10.55093	-25.16811	-2.46982	1.53994	66.79494	85.48454	13.61329	-118.41938	-87.80186	52.29887	-145.02185	50.23490	0.45316	1.19009	-0.30028	-0.18982	
362	362.00000	1.44400	92.43867	110.27530	74.74378	-56.96384	-58.50595	-64.31496	57.42328	48.33234	-83.83002	-10.46550	-25.27209	-2.63671	1.36165	65.73579	37.26815	74.59266	-78.74982	-71.37766	58.29288	-148.30058	26.26115	0.45290	1.19149	-0.23222	-0.16826	
363	363.00000	1.44800	92.83618	110.06247	74.67226	-57.19453	-58.75846	-64.73374	57.67179	48.74936	-84.45747	-10.37439	-25.32809	-2.63326	1.43161	33.07743	30.71405	43.03489	1.98060	-85.33948	32.57968	-129.18140	6.38715	0.45236	1.19318	-0.17304	-0.26732	
364	364.00000	1.45200	92.80260	110.29353	75.07992	-57.74900	-59.36940	-64.82106	57.78512	48.86354	-84.86341	-10.43282	-25.45171	-2.78060	1.49742	-12.90232	0.60998	-15.22427	19.20196	-70.82103	26.96658	-104.84374	-12.48765	0.45235	1.19398	-0.22420	-0.39651	
365	365.00000	1.45600	92.71819	110.22511	75.31899	-58.41286	-59.66985	-64.91520	58.09621	49.06234	-85.29765	-10.47781	-25.62661	-2.69007	1.59581	-15.86313	33.48477	-52.89809	-10.47132	-34.92933	6.79374	-121.97045	-16.68487	0.45255	1.19465	-0.33690	-0.49667	
366	366.00000	1.46000	92.36027	110.20661	74.94988	-59.34421	-59.58509	-65.45355	58.37999	49.25114	-85.84902	-10.55170	-25.75993	-2.57914	1.84474	7.43158	17.50215	-122.09808	-22.73614	13.66072	5.78395	-142.70387	-16.74077	0.45262	1.19531	-0.45961	-0.53945	
367	367.00000	1.46400	91.74114	110.04357	74.88010	-60.85343	-59.34041	-65.41010	59.23085	49.36925	-86.44855	-10.59966	-26.14021	-2.63161	1.57952	21.13145	28.75976	-108.49733	-81.91858	45.47664	-0.35274	-153.79404	6.54009	0.45269	1.19582	-0.60607	-0.47113	
368	368.00000	1.46800	91.49403	109.55042	74.26917	-61.73144	-58.88752	-65.95869	60.01878	49.50660	-87.07370	-10.49666	-26.27411	-2.37332	1.79029	39.25322	44.59732	-1.20532	-115.31789	42.13644	-14.73069	-171.27942	23.95194	0.45249	1.19628	-0.66620	-0.35449	
369	369.00000	1.47200	91.72407	109.12816	74.29575	-61.97546	-58.72414	-66.32568	60.44808	49.70701	-87.79203	-10.40739	-26.32554	-2.32126	1.53929	56.12703	-16.18825	55.51384	-115.18897	15.12918	38.58380	-185.65497	21.31207	0.45220	1.19700	-0.54468	-0.29936	
370	370.00000	1.47600	91.92587	108.63180	74.65483	-62.17893	-58.94649	-66.46612	61.12737	50.06632	-88.52866	-10.32415	-26.54025	-2.31035	1.30195	69.29127	-9.68440	24.81377	-84.53220	-36.95465	94.47531	-200.41891	24.85393	0.45178	1.19794	-0.30431	-0.31209	
371	371.00000	1.48000	91.91512	108.45111	75.03499	-62.27548	-59.36518	-66.59216	61.42526	50.59276	-89.41782	-10.20396	-26.60839	-2.23146	1.01273	68.25718	10.15827	-30.75404	-42.47660	-79.94229	156.87849	-207.43005	21.83938	0.45156	1.19885	-0.11630	-0.37275	
372	372.00000	1.48400	91.67222	108.28398	75.44331	-62.59391	-59.95255	-66.78882	61.55664	51.47552	-90.24750	-10.14381	-26.69441	-2.12685	0.93058	46.75704	12.74946	-76.56142	-42.61615	-133.11664	181.25542	-193.99521	-2.69004	0.45156	1.19971	-0.04973	-0.44010	
373	373.00000	1.48800	91.30194	108.11051	75.92213	-63.18092	-60.83779	-66.98908	62.01873	52.23081	-90.96929	-10.23011	-26.98401	-2.20579	0.83633	27.31991	66.55543	-65.81925	-46.51980	-154.11748	134.83540	-184.03502	-18.28349	0.45199	1.19991	-0.13373	-0.43391	
374	374.00000	1.49200	91.14610	107.91211	75.72879	-63.49230	-61.31632	-67.89424	62.03538	53.07393	-91.60339	-10.29791	-27.00328	-2.07138	1.17171	-8.25538	52.43328	-12.12820	-52.96317	-70.71862	133.67770	-143.59029	-22.92520	0.45234	1.19956	-0.28656	-0.32987	
375	375.00000	1.49600	91.20190	107.68384	75.90401	-64.05997	-61.39651	-68.48696	62.17432	54.00013	-92.00159	-10.41207	-27.25448	-2.10444	1.15579	-17.30093	-18.91903	38.40470	-21.64805	48.07008	143.91249	-133.78090	-34.32584	0.45258	1.19820	-0.35399	-0.15084	
376	376.00000	1.50000	91.45159	107.73254	76.08214	-64.26983	-61.08672	-68.89377	61.80317	54.69399	-92.56113	-10.56561	-27.20473	-2.04876	0.92724	14.38822	9.06316	104.53352	19.26942	44.09203	70.88923	-201.91107	-33.82631	0.45270	1.19685	-0.33289	-0.00994	
377	377.00000	1.50400	92.03943	107.83428	76.31306	-64.00134	-61.22187	-69.44057	61.14702	55.01775	-93.29055	-10.66302	-27.07543	-2.00588	0.94444	30.02907	49.93064	76.94785	-18.50969	31.64245	4.38530	-195.80452	-5.57446	0.45241	1.19608	-0.28910	-0.00038	
378	378.00000	1.50800	92.06290	107.57729	76.20792	-65.21587	-60.89008	-69.34888	62.22771	54.94914	-94.03248	-10.60741	-27.80979	-1.79553	1.14953	58.49452	-8.49108	-2.08232	-87.50903	99.90487	-21.56008	-174.22058	29.99413	0.45194	1.19528	-0.34541	-0.07117	
379	379.00000	1.51200	92.02371	107.13233	76.55323	-65.79811	-60.52536	-68.85481	62.24905	54.56667	-95.00682	-10.44760	-27.78813	-1.92567	0.42232	103.21309	-37.07156	-17.10428	-108.14073	127.31802	-36.58342	-211.58734	57.00416	0.45194	1.19488	-0.38548	-0.09299	
380	380.00000	1.51600	91.91940	106.71092	76.22398	-66.98273	-59.88469	-68.65653	63.08472	54.33689	-96.09097	-10.17048	-28.24182	-2.00696	0.08502	53.18341	37.08487	0.62462	-115.54069	109.47385	-56.52495	-271.71091	76.58936	0.45159	1.19522	-0.43201	-0.06039	
381	381.00000	1.52000	92.03282	106.18776	75.73510	-67.10884	-59.32293	-69.27066	62.98458	54.30103	-97.11829	-9.83529	-27.97613	-1.98216	0.57636	37.50655	64.78618	21.88062	-61.74835	129.64790	-24.22805	-255.51645	56.49733	0.45144	1.19546	-0.47518	-0.00756	
382	382.00000	1.52400	92.09052	106.21867	75.22046	-67.94518	-58.46225	-69.65576	63.44130	54.59467	-98.07376	-9.70887	-28.22976	-1.80663	0.55364	73.43100	-8.20722	34.40033	-14.29457	185.24849	52.39238	-194.94890	18.35534	0.45142	1.19496	-0.46340	0.05002	
